Year,Industry_code_NZSIOC,Value
2014,MN212,180
2014,MN212,41
2014,MN212,66
2014,MN212,4723
2014,MN212,73
2014,MN212,11
2014,MN212,84
2014,MN212,1898
2014,MN212,5
2014,MN212,2490
2014,MN212,167
2014,MN212,40
2014,MN212,48
2014,MN212,363
2014,MN212,4409
2014,MN212,1939
2014,MN212,1100
2014,MN212,333
2014,MN212,139
2014,MN212,1370
2014,MN212,4409
2014,MN212,2034
2014,MN212,1469
2014,MN212,905
2014,MN212,90400
2014,MN212,6500
2014,MN212,132
2014,MN212,129
2014,MN212,18
2014,MN212,8
2014,MN212,46
2014,MN213,2650
2014,MN213,2627
2014,MN213,12
2014,MN213,C
2014,MN213,C
2014,MN213,2447
2014,MN213,34
2014,MN213,9
2014,MN213,86
2014,MN213,973
2014,MN213,0
2014,MN213,1323
2014,MN213,22
2014,MN213,55
2014,MN213,59
2014,MN213,207
2014,MN213,1932
2014,MN213,699
2014,MN213,855
2014,MN213,183
2014,MN213,102
2014,MN213,378
2014,MN213,1932
2014,MN213,736
2014,MN213,588
2014,MN213,608
2014,MN213,77400
2014,MN213,6100
2014,MN213,119
2014,MN213,109
2014,MN213,28
2014,MN213,11
2014,MN213,38
2014,MN21,8468
2014,MN21,8140
2014,MN21,204
2014,MN21,43
2014,MN21,81
2014,MN21,7865
2014,MN21,111
2014,MN21,22
2014,MN21,188
2014,MN21,3195
2014,MN21,6
2014,MN21,4155
2014,MN21,193
2014,MN21,97
2014,MN21,109
2014,MN21,615
2014,MN21,7134
2014,MN21,3229
2014,MN21,2041
2014,MN21,541
2014,MN21,245
2014,MN21,1864
2014,MN21,7134
2014,MN21,2956
2014,MN21,2600
2014,MN21,1577
2014,MN21,87700
2014,MN21,6400
2014,MN21,124
2014,MN21,120
2014,MN21,21
2014,MN21,9
2014,MN21,41
2014,MN,39733
2014,MN,36928
2014,MN,2079
2014,MN,261
2014,MN,466
2014,MN,34391
2014,MN,953
2014,MN,103
2014,MN,839
2014,MN,14006
2014,MN,21
2014,MN,17842
2014,MN,648
2014,MN,576
2014,MN,670
2014,MN,5436
2014,MN,61178
2014,MN,28689
2014,MN,6055
2014,MN,1777
2014,MN,722
2014,MN,26434
2014,MN,61178
2014,MN,23806
2014,MN,25085
2014,MN,12287
2014,MN,177400
2014,MN,24300
2014,MN,114
2014,MN,112
2014,MN,23
2014,MN,9
2014,MN,39
2014,OO213,1047
2014,OO213,1029
2014,OO213,10
2014,OO213,1
2014,OO213,7
2014,OO213,970
2014,OO213,14
2014,OO213,7
2014,OO213,36
2014,OO213,481
2014,OO213,0
2014,OO213,430
2014,OO213,3
2014,OO213,13
2014,OO213,14
2014,OO213,78
2014,OO213,690
2014,OO213,324
2014,OO213,151
2014,OO213,40
2014,OO213,13
2014,OO213,214
2014,OO213,690
2014,OO213,250
2014,OO213,248
2014,OO213,192
2014,OO213,131
2014,OO213,125
2014,OO213,31
2014,OO213,11
2014,OO213,36
2014,OO21,1047
2014,OO21,1029
2014,OO21,10
2014,OO21,1
2014,OO21,7
2014,OO21,970
2014,OO21,14
2014,OO21,7
2014,OO21,36
2014,OO21,481
2014,OO21,0
2014,OO21,430
2014,OO21,3
2014,OO21,13
2014,OO21,14
2014,OO21,78
2014,OO21,690
2014,OO21,324
2014,OO21,151
2014,OO21,40
2014,OO21,13
2014,OO21,214
2014,OO21,690
2014,OO21,250
2014,OO21,248
2014,OO21,192
2014,OO21,131
2014,OO21,125
2014,OO21,31
2014,OO21,11
2014,OO21,36
2014,OO,1047
2014,OO,1029
2014,OO,10
2014,OO,1
2014,OO,7
2014,OO,970
2014,OO,14
2014,OO,7
2014,OO,36
2014,OO,481
2014,OO,0
2014,OO,430
2014,OO,3
2014,OO,13
2014,OO,14
2014,OO,78
2014,OO,690
2014,OO,324
2014,OO,151
2014,OO,40
2014,OO,13
2014,OO,214
2014,OO,690
2014,OO,250
2014,OO,248
2014,OO,192
2014,OO,131
2014,OO,125
2014,OO,31
2014,OO,11
2014,OO,36
2014,PP111,1021
2014,PP111,57
2014,PP111,960
2014,PP111,3
2014,PP111,947
2014,PP111,15
2014,PP111,6
2014,PP111,29
2014,PP111,624
2014,PP111,0
2014,PP111,270
2014,PP111,3
2014,PP111,C
2014,PP111,C
2014,PP111,74
2014,PP111,925
2014,PP111,310
2014,PP111,484
2014,PP111,54
2014,PP111,4
2014,PP111,131
2014,PP111,925
2014,PP111,449
2014,PP111,329
2014,PP111,147
2014,PP111,94
2014,PP111,C
2014,PP111,16
2014,PP111,8
2014,PP111,49
2014,PP112,591
2014,PP112,34
2014,PP112,552
2014,PP112,6
2014,PP112,548
2014,PP112,10
2014,PP112,0
2014,PP112,32
2014,PP112,291
2014,PP112,0
2014,PP112,214
2014,PP112,0
2014,PP112,1
2014,PP112,1
2014,PP112,44
2014,PP112,1692
2014,PP112,C
2014,PP112,1012
2014,PP112,160
2014,PP112,2
2014,PP112,C
2014,PP112,1692
2014,PP112,1395
2014,PP112,181
2014,PP112,116
2014,PP112,C
2014,PP112,C
2014,PP112,3
2014,PP112,3
2014,PP112,82
2014,PP113,722
2014,PP113,26
2014,PP113,690
2014,PP113,5
2014,PP113,659
2014,PP113,4
2014,PP113,2
2014,PP113,18
2014,PP113,308
2014,PP113,1
2014,PP113,321
2014,PP113,5
2014,PP113,0
2014,PP113,0
2014,PP113,63
2014,PP113,533
2014,PP113,286
2014,PP113,152
2014,PP113,71
2014,PP113,9
2014,PP113,95
2014,PP113,533
2014,PP113,259
2014,PP113,222
2014,PP113,52
2014,PP113,129
2014,PP113,129
2014,PP113,24
2014,PP113,12
2014,PP113,49
2014,PP114,1191
2014,PP114,79
2014,PP114,1107
2014,PP114,5
2014,PP114,1093
2014,PP114,13
2014,PP114,4
2014,PP114,36
2014,PP114,457
2014,PP114,1
2014,PP114,577
2014,PP114,6
2014,PP114,C
2014,PP114,C
2014,PP114,98
2014,PP114,1029
2014,PP114,C
2014,PP114,409
2014,PP114,48
2014,PP114,13
2014,PP114,C
2014,PP114,1029
2014,PP114,599
2014,PP114,350
2014,PP114,80
2014,PP114,C
2014,PP114,C
2014,PP114,16
2014,PP114,10
2014,PP114,58
2014,PP,3524
2014,PP,196
2014,PP,3309
2014,PP,19
2014,PP,3246
2014,PP,42
2014,PP,13
2014,PP,115
2014,PP,1680
2014,PP,2
2014,PP,1382
2014,PP,15
2014,PP,11
2014,PP,11
2014,PP,278
2014,PP,4179
2014,PP,1242
2014,PP,2057
2014,PP,334
2014,PP,29
2014,PP,879
2014,PP,4179
2014,PP,2702
2014,PP,1082
2014,PP,395
2014,PP,115
2014,PP,114
2014,PP,10
2014,PP,7
2014,PP,65
2014,QQ111,909
2014,QQ111,21
2014,QQ111,880
2014,QQ111,8
2014,QQ111,852
2014,QQ111,8
2014,QQ111,5
2014,QQ111,54
2014,QQ111,346
2014,QQ111,0
2014,QQ111,429
2014,QQ111,11
2014,QQ111,19
2014,QQ111,17
2014,QQ111,55
2014,QQ111,1178
2014,QQ111,336
2014,QQ111,731
2014,QQ111,144
2014,QQ111,10
2014,QQ111,112
2014,QQ111,1178
2014,QQ111,872
2014,QQ111,149
2014,QQ111,158
2014,QQ111,226
2014,QQ111,215
2014,QQ111,6
2014,QQ111,5
2014,QQ111,74
2014,QQ112,8245
2014,QQ112,202
2014,QQ112,8021
2014,QQ112,22
2014,QQ112,7119
2014,QQ112,145
2014,QQ112,20
2014,QQ112,198
2014,QQ112,2865
2014,QQ112,1
2014,QQ112,3785
2014,QQ112,106
2014,QQ112,10
2014,QQ112,9
2014,QQ112,1125
2014,QQ112,4803
2014,QQ112,1925
2014,QQ112,1398
2014,QQ112,395
2014,QQ112,110
2014,QQ112,1480
2014,QQ112,4803
2014,QQ112,2426
2014,QQ112,1714
2014,QQ112,664
2014,QQ112,112
2014,QQ112,112
2014,QQ112,46
2014,QQ112,23
2014,QQ112,51
2014,QQ113,4800
2014,QQ113,371
2014,QQ113,4208
2014,QQ113,221
2014,QQ113,4351
2014,QQ113,107
2014,QQ113,34
2014,QQ113,128
2014,QQ113,2447
2014,QQ113,1
2014,QQ113,1614
2014,QQ113,21
2014,QQ113,14
2014,QQ113,14
2014,QQ113,449
2014,QQ113,9241
2014,QQ113,1528
2014,QQ113,3747
2014,QQ113,434
2014,QQ113,95
2014,QQ113,3966
2014,QQ113,9241
2014,QQ113,4631
2014,QQ113,2015
2014,QQ113,2594
2014,QQ113,76
2014,QQ113,75
2014,QQ113,10
2014,QQ113,5
2014,QQ113,50
2014,QQ,13954
2014,QQ,594
2014,QQ,13109
2014,QQ,251
2014,QQ,12322
2014,QQ,260
2014,QQ,58
2014,QQ,380
2014,QQ,5659
2014,QQ,2
2014,QQ,5828
2014,QQ,138
2014,QQ,42
2014,QQ,39
2014,QQ,1628
2014,QQ,15222
2014,QQ,3789
2014,QQ,5875
2014,QQ,972
2014,QQ,215
2014,QQ,5558
2014,QQ,15222
2014,QQ,7929
2014,QQ,3877
2014,QQ,3416
2014,QQ,98
2014,QQ,97
2014,QQ,21
2014,QQ,11
2014,QQ,52
2014,RS111,714
2014,RS111,614
2014,RS111,75
2014,RS111,25
2014,RS111,658
2014,RS111,7
2014,RS111,4
2014,RS111,47
2014,RS111,203
2014,RS111,0
2014,RS111,373
2014,RS111,26
2014,RS111,11
2014,RS111,13
2014,RS111,57
2014,RS111,2467
2014,RS111,C
2014,RS111,1850
2014,RS111,53
2014,RS111,45
2014,RS111,C
2014,RS111,2467
2014,RS111,2100
2014,RS111,243
2014,RS111,124
2014,RS111,153600
2014,RS111,12200
2014,RS111,C
2014,RS111,C
2014,RS111,3
2014,RS111,2
2014,RS111,85
2014,RS112,2564
2014,RS112,1809
2014,RS112,701
2014,RS112,54
2014,RS112,2454
2014,RS112,C
2014,RS112,14
2014,RS112,192
2014,RS112,709
2014,RS112,0
2014,RS112,1448
2014,RS112,C
2014,RS112,50
2014,RS112,50
2014,RS112,110
2014,RS112,4807
2014,RS112,1012
2014,RS112,3147
2014,RS112,312
2014,RS112,98
2014,RS112,648
2014,RS112,4807
2014,RS112,3076
2014,RS112,988
2014,RS112,743
2014,RS112,117500
2014,RS112,5000
2014,RS112,102
2014,RS112,97
2014,RS112,4
2014,RS112,2
2014,RS112,64
2014,RS113,3557
2014,RS113,3530
2014,RS113,10
2014,RS113,16
2014,RS113,2985
2014,RS113,C
2014,RS113,178
2014,RS113,116
2014,RS113,268
2014,RS113,C
2014,RS113,2146
2014,RS113,C
2014,RS113,10
2014,RS113,11
2014,RS113,574
2014,RS113,1463
2014,RS113,C
2014,RS113,971
2014,RS113,138
2014,RS113,28
2014,RS113,C
2014,RS113,1463
2014,RS113,816
2014,RS113,538
2014,RS113,110
2014,RS113,630800
2014,RS113,101800
2014,RS113,C
2014,RS113,C
2014,RS113,70
2014,RS113,39
2014,RS113,56
2014,RS11,6835
2014,RS11,5954
2014,RS11,786
2014,RS11,95
2014,RS11,6097
2014,RS11,303
2014,RS11,195
2014,RS11,354
2014,RS11,1180
2014,RS11,C
2014,RS11,3967
2014,RS11,97
2014,RS11,71
2014,RS11,73
2014,RS11,740
2014,RS11,8738
2014,RS11,1900
2014,RS11,5968
2014,RS11,503
2014,RS11,171
2014,RS11,870
2014,RS11,8738
2014,RS11,5992
2014,RS11,1768
2014,RS11,977
2014,RS11,212800
2014,RS11,23100
2014,RS11,107
2014,RS11,103
2014,RS11,12
2014,RS11,8
2014,RS11,69
2014,RS211,4576
2014,RS211,4551
2014,RS211,9
2014,RS211,17
2014,RS211,4240
2014,RS211,44
2014,RS211,21
2014,RS211,88
2014,RS211,1246
2014,RS211,0
2014,RS211,2829
2014,RS211,12
2014,RS211,251
2014,RS211,259
2014,RS211,344
2014,RS211,2093
2014,RS211,1122
2014,RS211,672
2014,RS211,165
2014,RS211,80
2014,RS211,298
2014,RS211,2093
2014,RS211,726
2014,RS211,871
2014,RS211,496
2014,RS211,184600
2014,RS211,13900
2014,RS211,129
2014,RS211,99
2014,RS211,47
2014,RS211,16
2014,RS211,35
2014,RS212,1722
2014,RS212,1708
2014,RS212,4
2014,RS212,10
2014,RS212,1551
2014,RS212,28
2014,RS212,12
2014,RS212,68
2014,RS212,572
2014,RS212,0
2014,RS212,861
2014,RS212,9
2014,RS212,50
2014,RS212,48
2014,RS212,170
2014,RS212,1231
2014,RS212,361
2014,RS212,560
2014,RS212,138
2014,RS212,73
2014,RS212,309
2014,RS212,1231
2014,RS212,412
2014,RS212,380
2014,RS212,439
2014,RS212,103400
2014,RS212,10200
2014,RS212,95
2014,RS212,82
2014,RS212,41
2014,RS212,14
2014,RS212,33
2014,RS214,2416
2014,RS214,1301
2014,RS214,903
2014,RS214,212
2014,RS214,2120
2014,RS214,242
2014,RS214,4
2014,RS214,53
2014,RS214,671
2014,RS214,C
2014,RS214,1118
2014,RS214,31
2014,RS214,14
2014,RS214,14
2014,RS214,296
2014,RS214,7484
2014,RS214,2772
2014,RS214,1385
2014,RS214,46
2014,RS214,9
2014,RS214,3327
2014,RS214,7484
2014,RS214,6489
2014,RS214,919
2014,RS214,75
2014,RS214,178300
2014,RS214,21900
2014,RS214,302
2014,RS214,300
2014,RS214,5
2014,RS214,4
2014,RS214,87
2014,RS21,8715
2014,RS21,7560
2014,RS21,916
2014,RS21,238
2014,RS21,7910
2014,RS21,314
2014,RS21,38
2014,RS21,210
2014,RS21,2489
2014,RS21,C
2014,RS21,4808
2014,RS21,51
2014,RS21,315
2014,RS21,321
2014,RS21,811
2014,RS21,10807
2014,RS21,4255
2014,RS21,2617
2014,RS21,348
2014,RS21,162
2014,RS21,3934
2014,RS21,10807
2014,RS21,7628
2014,RS21,2170
2014,RS21,1009
2014,RS21,156300
2014,RS21,14500
2014,RS21,196
2014,RS21,181
2014,RS21,11
2014,RS21,7
2014,RS21,71
2014,RS,15550
2014,RS,13514
2014,RS,1702
2014,RS,334
2014,RS,14008
2014,RS,617
2014,RS,233
2014,RS,564
2014,RS,3669
2014,RS,5
2014,RS,8776
2014,RS,149
2014,RS,386
2014,RS,395
2014,RS,1551
2014,RS,19544
2014,RS,6155
2014,RS,8585
2014,RS,852
2014,RS,333
2014,RS,4804
2014,RS,19544
2014,RS,13620
2014,RS,3938
2014,RS,1986
2014,RS,177000
2014,RS,17700
2014,RS,156
2014,RS,146
2014,RS,11
2014,RS,8
2014,RS,70
2014,ZZ11,42829
2014,ZZ11,2919
2014,ZZ11,39415
2014,ZZ11,247
2014,ZZ11,1
2014,ZZ11,246
2014,ZZ11,42792
2014,ZZ11,486
2014,ZZ11,97
2014,ZZ11,852
2014,ZZ11,4050
2014,ZZ11,10
2014,ZZ11,1740
2014,ZZ11,35232
2014,ZZ11,335
2014,ZZ11,4133
2014,ZZ11,4493
2014,ZZ11,397
2014,ZZ11,25227
2014,ZZ11,10174
2014,ZZ11,9028
2014,ZZ11,1418
2014,ZZ11,340
2014,ZZ11,6025
2014,ZZ11,25227
2014,ZZ11,11098
2014,ZZ11,11306
2014,ZZ11,2823
2014,ZZ11,612200
2014,ZZ11,5700
2014,ZZ11,90
2014,ZZ11,50
2014,ZZ11,40
2014,ZZ11,4
2014,ZZ11,2
2014,ZZ11,44
2014,KK111,30848
2014,KK111,2915
2014,KK111,26898
2014,KK111,0
2014,KK111,1035
2014,KK111,23693
2014,KK111,16953
2014,KK111,C
2014,KK111,404
2014,KK111,2559
2014,KK111,33
2014,KK111,C
2014,KK111,2904
2014,KK111,819
2014,KK111,5
2014,KK111,6
2014,KK111,7156
2014,KK111,590213
2014,KK111,181472
2014,KK111,973
2014,KK111,366
2014,KK111,99
2014,KK111,407767
2014,KK111,590213
2014,KK111,44972
2014,KK111,345053
2014,KK111,200187
2014,KK111,1017800
2014,KK111,236100
2014,KK111,53
2014,KK111,53
2014,KK111,16
2014,KK111,1
2014,KK111,8
2014,KK112,23915
2014,KK112,1900
2014,KK112,16169
2014,KK112,6
2014,KK112,5841
2014,KK112,8767
2014,KK112,5002
2014,KK112,C
2014,KK112,97
2014,KK112,365
2014,KK112,1
2014,KK112,C
2014,KK112,1594
2014,KK112,1659
2014,KK112,63
2014,KK112,60
2014,KK112,15145
2014,KK112,307130
2014,KK112,69061
2014,KK112,8385
2014,KK112,1288
2014,KK112,749
2014,KK112,229684
2014,KK112,307130
2014,KK112,143504
2014,KK112,79136
2014,KK112,84490
2014,KK112,6370900
2014,KK112,4034500
2014,KK112,87
2014,KK112,87
2014,KK112,11
2014,KK112,5
2014,KK112,47
2014,KK11,54763
2014,KK11,4815
2014,KK11,43067
2014,KK11,6
2014,KK11,6876
2014,KK11,32460
2014,KK11,21955
2014,KK11,50
2014,KK11,500
2014,KK11,2923
2014,KK11,34
2014,KK11,55
2014,KK11,4498
2014,KK11,2478
2014,KK11,68
2014,KK11,65
2014,KK11,22301
2014,KK11,897343
2014,KK11,250533
2014,KK11,9358
2014,KK11,1655
2014,KK11,848
2014,KK11,637452
2014,KK11,897343
2014,KK11,188476
2014,KK11,424189
2014,KK11,284677
2014,KK11,1607700
2014,KK11,654700
2014,KK11,59
2014,KK11,59
2014,KK11,12
2014,KK11,2
2014,KK11,21
2014,KK121,3282
2014,KK121,2146
2014,KK121,389
2014,KK121,0
2014,KK121,746
2014,KK121,2702
2014,KK121,C
2014,KK121,C
2014,KK121,13
2014,KK121,98
2014,KK121,C
2014,KK121,306
2014,KK121,1840
2014,KK121,443
2014,KK121,0
2014,KK121,0
2014,KK121,580
2014,KK121,12860
2014,KK121,12860
2014,KK121,3755
2014,KK121,3487900
2014,KK121,616100
2014,KK121,15
2014,KK121,5
2014,KK121,29
2014,KK122,5892
2014,KK122,5348
2014,KK122,362
2014,KK122,0
2014,KK122,182
2014,KK122,5446
2014,KK122,C
2014,KK122,C
2014,KK122,45
2014,KK122,700
2014,KK122,C
2014,KK122,197
2014,KK122,4377
2014,KK122,104
2014,KK122,0
2014,KK122,0
2014,KK122,446
2014,KK122,19651
2014,KK122,19651
2014,KK122,3991
2014,KK122,740800
2014,KK122,56000
2014,KK122,11
2014,KK122,2
2014,KK122,20
2014,KK12,9174
2014,KK12,7494
2014,KK12,751
2014,KK12,0
2014,KK12,929
2014,KK12,8148
2014,KK12,14
2014,KK12,13
2014,KK12,58
2014,KK12,799
2014,KK12,8
2014,KK12,502
2014,KK12,6217
2014,KK12,546
2014,KK12,0
2014,KK12,0
2014,KK12,1025
2014,KK12,32511
2014,KK12,32511
2014,KK12,7746
2014,KK12,1031300
2014,KK12,115300
2014,KK12,13
2014,KK12,3
2014,KK12,24
2014,KK131,4944
2014,KK131,4127
2014,KK131,586
2014,KK131,9
2014,KK131,223
2014,KK131,3719
2014,KK131,187
2014,KK131,14
2014,KK131,95
2014,KK131,1439
2014,KK131,7
2014,KK131,24
2014,KK131,1884
2014,KK131,76
2014,KK131,31
2014,KK131,30
2014,KK131,1225
2014,KK131,11090
2014,KK131,11090
2014,KK131,4775
2014,KK131,340000
2014,KK131,84200
2014,KK131,26
2014,KK131,11
2014,KK131,43
2014,KK13,4944
2014,KK13,4127
2014,KK13,586
2014,KK13,9
2014,KK13,223
2014,KK13,3719
2014,KK13,187
2014,KK13,14
2014,KK13,95
2014,KK13,1439
2014,KK13,7
2014,KK13,24
2014,KK13,1884
2014,KK13,76
2014,KK13,31
2014,KK13,30
2014,KK13,1225
2014,KK13,11090
2014,KK13,11090
2014,KK13,4775
2014,KK13,340000
2014,KK13,84200
2014,KK13,26
2014,KK13,11
2014,KK13,43
2014,KK,68881
2014,KK,16435
2014,KK,44403
2014,KK,15
2014,KK,8028
2014,KK,44327
2014,KK,22156
2014,KK,77
2014,KK,653
2014,KK,5161
2014,KK,50
2014,KK,581
2014,KK,12599
2014,KK,3101
2014,KK,99
2014,KK,96
2014,KK,24551
2014,KK,940943
2014,KK,272101
2014,KK,10080
2014,KK,1871
2014,KK,932
2014,KK,658762
2014,KK,940943
2014,KK,200997
2014,KK,443573
2014,KK,296373
2014,KK,1197900
2014,KK,427000
2014,KK,61
2014,KK,61
2014,KK,12
2014,KK,3
2014,KK,21
2013,99999,541042
2013,99999,473662
2013,99999,53770
2013,99999,13610
2013,99999,488612
2013,99999,36036
2013,99999,5934
2013,99999,15873
2013,99999,79533
2013,99999,263
2013,99999,1378
2013,99999,334094
2013,99999,15765
2013,99999,50004
2013,99999,50442
2013,99999,52868
2013,99999,1660278
2013,99999,488032
2013,99999,375804
2013,99999,796443
2013,99999,1660278
2013,99999,519935
2013,99999,631136
2013,99999,509207
2013,99999,346000
2013,99999,33800
2013,99999,77
2013,99999,69
2013,99999,10
2013,99999,3
2013,99999,31
2013,AA111,3196
2013,AA111,3072
2013,AA111,47
2013,AA111,77
2013,AA111,2921
2013,AA111,200
2013,AA111,31
2013,AA111,162
2013,AA111,565
2013,AA111,0
2013,AA111,1941
2013,AA111,20
2013,AA111,292
2013,AA111,292
2013,AA111,276
2013,AA111,9656
2013,AA111,1704
2013,AA111,6682
2013,AA111,1269
2013,AA111,9656
2013,AA111,3925
2013,AA111,2457
2013,AA111,3274
2013,AA111,144200
2013,AA111,12400
2013,AA111,69
2013,AA111,57
2013,AA111,7
2013,AA111,3
2013,AA111,41
2013,AA11,3196
2013,AA11,3072
2013,AA11,47
2013,AA11,77
2013,AA11,2921
2013,AA11,200
2013,AA11,31
2013,AA11,162
2013,AA11,565
2013,AA11,0
2013,AA11,1941
2013,AA11,20
2013,AA11,292
2013,AA11,292
2013,AA11,276
2013,AA11,9656
2013,AA11,1704
2013,AA11,6682
2013,AA11,1269
2013,AA11,9656
2013,AA11,3925
2013,AA11,2457
2013,AA11,3274
2013,AA11,144200
2013,AA11,12400
2013,AA11,69
2013,AA11,57
2013,AA11,7
2013,AA11,3
2013,AA11,41
2013,AA121,9100
2013,AA121,8494
2013,AA121,C
2013,AA121,C
2013,AA121,8146
2013,AA121,667
2013,AA121,165
2013,AA121,444
2013,AA121,780
2013,AA121,0
2013,AA121,6049
2013,AA121,42
2013,AA121,5238
2013,AA121,4958
2013,AA121,674
2013,AA121,47004
2013,AA121,8846
2013,AA121,29719
2013,AA121,8438
2013,AA121,47004
2013,AA121,27264
2013,AA121,6940
2013,AA121,12800
2013,AA121,442200
2013,AA121,32800
2013,AA121,127
2013,AA121,56
2013,AA121,2
2013,AA121,1
2013,AA121,58
2013,AA12,9100
2013,AA12,8494
2013,AA12,C
2013,AA12,C
2013,AA12,8146
2013,AA12,667
2013,AA12,165
2013,AA12,444
2013,AA12,780
2013,AA12,0
2013,AA12,6049
2013,AA12,42
2013,AA12,5238
2013,AA12,4958
2013,AA12,674
2013,AA12,47004
2013,AA12,8846
2013,AA12,29719
2013,AA12,8438
2013,AA12,47004
2013,AA12,27264
2013,AA12,6940
2013,AA12,12800
2013,AA12,442200
2013,AA12,32800
2013,AA12,127
2013,AA12,56
2013,AA12,2
2013,AA12,1
2013,AA12,58
2013,AA131,12261
2013,AA131,11607
2013,AA131,239
2013,AA131,415
2013,AA131,10914
2013,AA131,1632
2013,AA131,150
2013,AA131,574
2013,AA131,1229
2013,AA131,0
2013,AA131,7293
2013,AA131,37
2013,AA131,7163
2013,AA131,7025
2013,AA131,1208
2013,AA131,58844
2013,AA131,10369
2013,AA131,34113
2013,AA131,14363
2013,AA131,58844
2013,AA131,23319
2013,AA131,7919
2013,AA131,27606
2013,AA131,504200
2013,AA131,49700
2013,AA131,131
2013,AA131,42
2013,AA131,5
2013,AA131,2
2013,AA131,40
2013,AA13,12261
2013,AA13,11607
2013,AA13,239
2013,AA13,415
2013,AA13,10914
2013,AA13,1632
2013,AA13,150
2013,AA13,574
2013,AA13,1229
2013,AA13,0
2013,AA13,7293
2013,AA13,37
2013,AA13,7163
2013,AA13,7025
2013,AA13,1208
2013,AA13,58844
2013,AA13,10369
2013,AA13,34113
2013,AA13,14363
2013,AA13,58844
2013,AA13,23319
2013,AA13,7919
2013,AA13,27606
2013,AA13,504200
2013,AA13,49700
2013,AA13,131
2013,AA13,42
2013,AA13,5
2013,AA13,2
2013,AA13,40
2013,AA141,1490
2013,AA141,1415
2013,AA141,26
2013,AA141,49
2013,AA141,1418
2013,AA141,87
2013,AA141,13
2013,AA141,71
2013,AA141,176
2013,AA141,0
2013,AA141,1067
2013,AA141,5
2013,AA141,511
2013,AA141,519
2013,AA141,81
2013,AA141,4988
2013,AA141,1213
2013,AA141,2944
2013,AA141,830
2013,AA141,4988
2013,AA141,2225
2013,AA141,1097
2013,AA141,1666
2013,AA141,336300
2013,AA141,18300
2013,AA141,111
2013,AA141,63
2013,AA141,4
2013,AA141,2
2013,AA141,45
2013,AA14,1490
2013,AA14,1415
2013,AA14,26
2013,AA14,49
2013,AA14,1418
2013,AA14,87
2013,AA14,13
2013,AA14,71
2013,AA14,176
2013,AA14,0
2013,AA14,1067
2013,AA14,5
2013,AA14,511
2013,AA14,519
2013,AA14,81
2013,AA14,4988
2013,AA14,1213
2013,AA14,2944
2013,AA14,830
2013,AA14,4988
2013,AA14,2225
2013,AA14,1097
2013,AA14,1666
2013,AA14,336300
2013,AA14,18300
2013,AA14,111
2013,AA14,63
2013,AA14,4
2013,AA14,2
2013,AA14,45
2013,AA211,4145
2013,AA211,3445
2013,AA211,C
2013,AA211,C
2013,AA211,C
2013,AA211,3364
2013,AA211,223
2013,AA211,22
2013,AA211,107
2013,AA211,277
2013,AA211,0
2013,AA211,2431
2013,AA211,305
2013,AA211,114
2013,AA211,125
2013,AA211,791
2013,AA211,13674
2013,AA211,1144
2013,AA211,3278
2013,AA211,9252
2013,AA211,13674
2013,AA211,7303
2013,AA211,2545
2013,AA211,3826
2013,AA211,878200
2013,AA211,167600
2013,AA211,45
2013,AA211,40
2013,AA211,11
2013,AA211,6
2013,AA211,53
2013,AA21,4145
2013,AA21,3445
2013,AA21,C
2013,AA21,C
2013,AA21,C
2013,AA21,3364
2013,AA21,223
2013,AA21,22
2013,AA21,107
2013,AA21,277
2013,AA21,0
2013,AA21,2431
2013,AA21,305
2013,AA21,114
2013,AA21,125
2013,AA21,791
2013,AA21,13674
2013,AA21,1144
2013,AA21,3278
2013,AA21,9252
2013,AA21,13674
2013,AA21,7303
2013,AA21,2545
2013,AA21,3826
2013,AA21,878200
2013,AA21,167600
2013,AA21,45
2013,AA21,40
2013,AA21,11
2013,AA21,6
2013,AA21,53
2013,AA31,1322
2013,AA31,1273
2013,AA31,12
2013,AA31,37
2013,AA31,1219
2013,AA31,26
2013,AA31,C
2013,AA31,43
2013,AA31,144
2013,AA31,0
2013,AA31,947
2013,AA31,C
2013,AA31,109
2013,AA31,91
2013,AA31,85
2013,AA31,1686
2013,AA31,451
2013,AA31,446
2013,AA31,789
2013,AA31,1686
2013,AA31,592
2013,AA31,375
2013,AA31,719
2013,AA31,611600
2013,AA31,39400
2013,AA31,120
2013,AA31,96
2013,AA31,14
2013,AA31,5
2013,AA31,35
2013,AA32,2962
2013,AA32,2894
2013,AA32,16
2013,AA32,C
2013,AA32,C
2013,AA32,2685
2013,AA32,67
2013,AA32,C
2013,AA32,162
2013,AA32,857
2013,AA32,0
2013,AA32,1564
2013,AA32,C
2013,AA32,137
2013,AA32,148
2013,AA32,288
2013,AA32,3535
2013,AA32,1012
2013,AA32,1913
2013,AA32,611
2013,AA32,3535
2013,AA32,1394
2013,AA32,1000
2013,AA32,1141
2013,AA32,132900
2013,AA32,12900
2013,AA32,101
2013,AA32,86
2013,AA32,21
2013,AA32,8
2013,AA32,39
2013,AA,34476
2013,AA,32201
2013,AA,C
2013,AA,9
2013,AA,C
2013,AA,30668
2013,AA,2901
2013,AA,414
2013,AA,1562
2013,AA,4028
2013,AA,0
2013,AA,21293
2013,AA,470
2013,AA,13563
2013,AA,13158
2013,AA,3403
2013,AA,139387
2013,AA,24740
2013,AA,79096
2013,AA,35552
2013,AA,139387
